log4j-1.2-api-2.0.2-javadoc.jar,dc5187be40116a7466be38a58940a902a384b2a9
log4j-1.2-api-2.0.2-sources.jar,b3510e3410cb31dd251872b3e7a80261be2ef754
log4j-api-2.0.2.jar,8bc86f5add32e0259d83d1b62ab64f9ecfda109d
log4j-api-2.0.2-javadoc.jar,7eebfdf9d8143fb56d3b2b5a94ef458e25470d34
log4j-api-2.0.2-sources.jar,31e5d89b249dec5bfc38dd9c2ecba8307e0dea06
log4j-core-2.0.2.jar,13521c5364501478e28c77a7f86b90b6ed5dbb77
log4j-core-2.0.2-javadoc.jar,5bf793309da6f25def8556f204e58d3633d152a2
log4j-core-2.0.2-sources.jar,c5be482611e2cf5538ab55c4d93fab5220aaee29
log4j-core-2.0.2-tests.jar,39ceba94cf181f345d2b7c84a4c16b243bbeacfd
log4j-flume-ng-2.0.2.jar,5e8b779ec29c2a9e3afc4a5c65ceb013bb4ce839
log4j-flume-ng-2.0.2-javadoc.jar,a61e0e998de2789c8c8f8364e4515ddfaa3599ac
log4j-flume-ng-2.0.2-sources.jar,e135a4b0ecf268d7f60366e122118f06d89f772c
log4j-jcl-2.0.2.jar,3b3803b7418391b929d70d4ff654d486a94fde51
log4j-jcl-2.0.2-javadoc.jar,defbcf667c3b5ec35cd9367e4a51cfcc7eefb342
log4j-jcl-2.0.2-sources.jar,33ec5711362a1be4aa119297e0ec8e1150fca016
log4j-jmx-gui-2.0.2.jar,05aaf1d721b1976a8e444fd6964150bbd4c6dbc5
log4j-jmx-gui-2.0.2-javadoc.jar,bad95362165dcebdb368a7a4abefdea5303b338f
log4j-jmx-gui-2.0.2-sources.jar,7b37240609423f3d2fe32253390df26701732da4
log4j-nosql-2.0.2.jar,0be1a88256c9edd036b36104294ea8867b775002
log4j-nosql-2.0.2-javadoc.jar,6b5ceb87f07a753cd401d3b443f81a7b73b29dbe
log4j-nosql-2.0.2-sources.jar,cb87d3a4b3f1c92692be1295728b00dd5f35de89
log4j-slf4j-impl-2.0.2.jar,f2cc4647e51810c3dd11df832229fac01d41aa51
log4j-slf4j-impl-2.0.2-javadoc.jar,0a2380b6fade4dac9dc48e61791a5c0dbed689e6
log4j-slf4j-impl-2.0.2-sources.jar,3e63809d6e07941f889370992d96e92a1b2813e1
log4j-taglib-2.0.2.jar,baf2062c24417e33e4b1cd6afd1c9fadc5592953
log4j-taglib-2.0.2-javadoc.jar,b829f48dcaf3c69611c33f99a747fd2b92ae13ce
log4j-taglib-2.0.2-sources.jar,b22e9b4eb3c199d5cc7a639b518c664686337a1b
log4j-to-slf4j-2.0.2.jar,40a74ce60d82d856440988a3c783948979daf7ff
log4j-to-slf4j-2.0.2-javadoc.jar,80cdd30eee05d1d55dc69d1631c05a733681a1d8
log4j-to-slf4j-2.0.2-sources.jar,e9306cc22c9f51c7349da9e062e9e91abb5c08b1
log4j-web-2.0.2.jar,d3dc93d134cbaf4ac362705990bdeabab1dbe59b
log4j-web-2.0.2-javadoc.jar,5c57a0f46f67732e9590d2b0b05dec67f87e4368
log4j-web-2.0.2-sources.jar,54a300b9fee0e32151ee6319d7fefcba7c986e40
log4j-1.2-api-2.0-beta9.jar,c4384502d6a4d21ad74aa8223c9db5c82f5bcc04
log4j-1.2-api-2.0-beta9-javadoc.jar,2e37853e79ecf0b1381d71dac8416dff1f84a428
log4j-1.2-api-2.0-beta9-sources.jar,8bb18e05ba9c979eda735ddcf145af0c97698c06
log4j-api-2.0-beta9.jar,1dd66e68cccd907880229f9e2de1314bd13ff785
log4j-api-2.0-beta9-javadoc.jar,204e63d075caf4035707a92bab186517e2b28bab
log4j-api-2.0-beta9-sources.jar,c6682b8a47ddd9f29108838aed0dc8e0ffdedf68
log4j-core-2.0-beta9.jar,678861ba1b2e1fccb594bb0ca03114bb05da9695
log4j-core-2.0-beta9-javadoc.jar,df430ccb0bc8a29128ff8262bff145176d55edb1
log4j-core-2.0-beta9-sources.jar,c7da50fd52d6ee6991a0e16e2df1431f7656a7f4
log4j-core-2.0-beta9-tests.jar,34e3e3297af00e6f10dbb414ce843e305ca76802
log4j-flume-ng-2.0-beta9.jar,762efd6f8373466a9fafdf29f0d4faac08493408
log4j-flume-ng-2.0-beta9-javadoc.jar,5843f3e43341b8f2f2a393dc079d2b46dc1b8348
log4j-flume-ng-2.0-beta9-sources.jar,24c7d2ab5d87cb78acd6ad5af7ccf7d87891a5ba
log4j-jcl-2.0-beta9.jar,c6722fb1df81b4186eb7ec54fd7294386e43d701
log4j-jcl-2.0-beta9-javadoc.jar,570c378ba3716c9d8b8ca0db2a3d96ca31ad3d4d
log4j-jcl-2.0-beta9-sources.jar,745c706be5e435534ff7aeee269bb922eb5e74a6
log4j-jmx-gui-2.0-beta9.jar,95f299457466607e4ff34fec550d3d2dd5faa618
log4j-jmx-gui-2.0-beta9-javadoc.jar,fac1020f594210b4396813785a3a2b2be50c8d5c
log4j-jmx-gui-2.0-beta9-sources.jar,7ebeb5fabe448c2ea877e5e64aefb3166d9c8cb2
log4j-slf4j-impl-2.0-beta9.jar,e970fc3c10144a521d691db4ac38027cc1935b74
log4j-slf4j-impl-2.0-beta9-javadoc.jar,0814c483469b6092f510b97d3aedf97c36073fe2
log4j-slf4j-impl-2.0-beta9-sources.jar,8b6458486d1b072fdbf98ca5469124a9a073e49b
log4j-taglib-2.0-beta9.jar,f07f3baa55459e75f318f7849a6bee1616b78462
log4j-taglib-2.0-beta9-javadoc.jar,ac305a04a8967f02113ebc414e3a2ee7bc67332b
log4j-taglib-2.0-beta9-sources.jar,2adaa41ed2dc7c82378dbf0235dfc88f189434ee
log4j-to-slf4j-2.0-beta9.jar,0c10ddd93b8c71741dfa854c5f091a262b043e80
log4j-to-slf4j-2.0-beta9-javadoc.jar,b4e7c16bd754ace633c16935239877e207854706
log4j-to-slf4j-2.0-beta9-sources.jar,49c91d306c9e9298f688ecb42c4019aed142c1fc
log4j-1.2-api-2.0.jar,3c5898447a3bff0d4d360a597cdac0dce0f9e90d
log4j-1.2-api-2.0-javadoc.jar,4d358dbebf03c11ca1f4f532235b3cdb733b4a16
log4j-1.2-api-2.0-sources.jar,af20e0ab9e74b97c2eba3737c90ec16ca83d0d98
log4j-api-2.0.jar,a9fac4d09bed0a48ab344ae8cf3d0a9c0621a168
log4j-api-2.0-javadoc.jar,532ed51d888dce289b8619d36392dbc90c55795f
log4j-api-2.0-sources.jar,5b9741931899dbcb575999c61c7a8e085450bd88
log4j-core-2.0.jar,7621fe28ce0122d96006bdb56c8e2cfb2a3afb92
log4j-core-2.0-javadoc.jar,6e6f0ffce80358f10b1df46355e906ec5c50e147
log4j-core-2.0-sources.jar,9391dda86f2be5b400a3e4d92b817f92d6f90703
log4j-core-2.0-tests.jar,c4b4d1268f2e836544a06af1cd5047abf7c5a15d
log4j-flume-ng-2.0.jar,50cfa8dd0ef1deef7c032a2761827107d951b351
log4j-flume-ng-2.0-javadoc.jar,0b2065665fb7ca83efbac4a5d42d4f3896e93550
log4j-flume-ng-2.0-sources.jar,0ccc1e4b8a8adc5b7a2e2218265423b984385ffc
log4j-jcl-2.0.jar,355c5510ef236ff107d8c8802ce757ae2bdb6954
log4j-jcl-2.0-javadoc.jar,a2c08b8f5553564a562c174cf0024b88f8f28f42
log4j-jcl-2.0-sources.jar,648fabd86ae291c8f2f8b16717de03d661424bcd
log4j-jmx-gui-2.0.jar,0e52430a7abc06ffaeeca21f2147c6837b02422d
log4j-jmx-gui-2.0-javadoc.jar,3513ebf9c7aff16bd972b47567cb4f60e827da13
log4j-jmx-gui-2.0-sources.jar,af7d3ba2f728ad19a8bcaa904c6a8bbb4c98c203
log4j-nosql-2.0.jar,ede9fe687197cc86a20a6ea4b2ead48ceb544a43
log4j-nosql-2.0-javadoc.jar,41fd9d105ae6c4eb4ed61f72836e2c8e0d866694
log4j-nosql-2.0-sources.jar,526f492a8cbdbb8129cae170b2549ab4d819ccf8
log4j-slf4j-impl-2.0.jar,435f7a4b8c59a70bcbdbdf964a0db10fc81eff6f
log4j-slf4j-impl-2.0-javadoc.jar,f269a11548d2d5d6e5ff8f8cd5eb8bb861a8c650
log4j-slf4j-impl-2.0-sources.jar,1d470c1a04a784e83cc7cdf579d493032ad9b185
log4j-taglib-2.0.jar,1f12a58cf3e898161dd8a89156c7bfa5f5946e98
log4j-taglib-2.0-javadoc.jar,4f1cbe7bfe645e640bc46e19988a1a1a27527bb4
log4j-taglib-2.0-sources.jar,aef4ccbdcf1e77c77474e7e2dfc7f425acf9949e
log4j-to-slf4j-2.0.jar,3e50ffda27e14cffa191ccd8ee466a3219eba7a1
log4j-to-slf4j-2.0-javadoc.jar,2c5072e97fdba42ec85a68d9666da9e4ed45c634
log4j-to-slf4j-2.0-sources.jar,60c6dae79948d72b6d25cc7f56631e110cb24f62
log4j-web-2.0.jar,1ad17977b2a1b47708c1d99cf136b90c13d35c2e
log4j-web-2.0-javadoc.jar,f31cff4f2d13ed7832f8d9392c241cf88f4bdd20
log4j-web-2.0-sources.jar,f1adf1d91a2317816ea7734c3fe830e61db3314e
log4j-1.2-api-2.0-rc1.jar,bda955d92443dabc488a755172b0668f51ccba7a
log4j-1.2-api-2.0-rc1-javadoc.jar,9021b8ffaf6bdf8abdc873727fa4df9c4a38dfe4
log4j-1.2-api-2.0-rc1-sources.jar,029efa987603056ec86612389eb40c71d87ccce4
log4j-api-2.0-rc1.jar,6db18fe48f391d302568a2cc246bbb9885edaa51
log4j-api-2.0-rc1-javadoc.jar,372568e5e52478b6e771acbb1ed985ddf3b813e8
log4j-api-2.0-rc1-sources.jar,3f5cc4c8f2064e158c09dca453fe02c482378040
log4j-core-2.0-rc1.jar,4363cdf913a584fe8fa72cf4c0eaae181ef7d1eb
log4j-core-2.0-rc1-javadoc.jar,23bf5b8ded006611e97dee53e59c67e705c8d6a0
log4j-core-2.0-rc1-sources.jar,bb3513845f32f63b815f735e5262f6d6c6421fc9
log4j-core-2.0-rc1-tests.jar,6ba2608c366d4a07d2fe9fbacac5d4d19d6b73a7
log4j-flume-ng-2.0-rc1.jar,e82a6d9c197dbd9793422ef05d67a2d74a13e3d0
log4j-flume-ng-2.0-rc1-javadoc.jar,745ad3d532200678e367d627ca2b89346f692deb
log4j-flume-ng-2.0-rc1-sources.jar,4c285805bc9fbe06cb131508051e030271ed04c1
log4j-jcl-2.0-rc1.jar,db16c2e0afbdc1c459c93e6d5bd47f14855836f1
log4j-jcl-2.0-rc1-javadoc.jar,0b06c05d8cf769b4fd260db4fe77b143dc95f2d7
log4j-jcl-2.0-rc1-sources.jar,cf07f28d27ce347467c8f08b573983f2702257ad
log4j-jmx-gui-2.0-rc1.jar,d25d4bf724f9826a2a2d2a810225e0ce3db19826
log4j-jmx-gui-2.0-rc1-javadoc.jar,e29ac4a32bb0e4c6046aed49fbd1189edfc97d50
log4j-jmx-gui-2.0-rc1-sources.jar,8b001d13c4f4e3e2cf2ddfd5b170951d56eb74bd
log4j-slf4j-impl-2.0-rc1.jar,17372fa8a1579e73cb4e95c8ab7c46e09de04119
log4j-slf4j-impl-2.0-rc1-javadoc.jar,09dd98b99701de939b8d76f1b87d54e1866b24a9
log4j-slf4j-impl-2.0-rc1-sources.jar,d627c5843d5b8ef53e170ae01475c681cc6e07c4
log4j-taglib-2.0-rc1.jar,b99c6cccf19f1ffbd496f3d554851bf44abdc019
log4j-taglib-2.0-rc1-javadoc.jar,293178a882c0f5e958105ff1093859302510c779
log4j-taglib-2.0-rc1-sources.jar,e3f1ce6ed623557d1ff9661aceb2173cfa2d87eb
log4j-to-slf4j-2.0-rc1.jar,4851b9ccfbc50580e5e406a0f0c061cb8b3cac4c
log4j-to-slf4j-2.0-rc1-javadoc.jar,2bc85869385f9fb2a31fa1a0b1bd4b4efbda42ac
log4j-to-slf4j-2.0-rc1-sources.jar,2be02c155659a60773e21d8f9730ec8a04a9c27d
log4j-1.2-api-2.0-rc2.jar,ad5246f89399dba42953ef3cb973277b89799dcb
log4j-1.2-api-2.0-rc2-javadoc.jar,2c58fccaededa7a25d623a56ed287c418119faec
log4j-1.2-api-2.0-rc2-sources.jar,5c6478b9655a2f0571b226037094ea38f3a0d973
log4j-api-2.0-rc2.jar,fd39a1cc7e5dcd14cdd7ff2b8f26b654f91a0a19
log4j-api-2.0-rc2-javadoc.jar,c337178494b83f81b9c1794221606dc3f0245255
log4j-api-2.0-rc2-sources.jar,6bcee1b54213c5f4090cb769791475cd5a4e143e
log4j-core-2.0-rc2.jar,2e8d52acfc8c2bbbaa7baf9f3678826c354f5405
log4j-core-2.0-rc2-javadoc.jar,8802093a8d16046d35ac78dac724342b0d033cca
log4j-core-2.0-rc2-sources.jar,776526cd0fe6dbf9bd8ea009080a28658105c8b4
log4j-core-2.0-rc2-tests.jar,df0ccce22f75f1c1e8ff60947e95793790354ab4
log4j-flume-ng-2.0-rc2.jar,fee38cc91feb442369d11cad14e8ec1054f121cd
log4j-flume-ng-2.0-rc2-javadoc.jar,4093e0c2e1a0e9fa7156c3568c53c6f270e4e656
log4j-flume-ng-2.0-rc2-sources.jar,1cb7ca7d82514fe0316f9fa59ed3cd42e7f511ce
log4j-jcl-2.0-rc2.jar,8286a844b7de00f8bcc73f45ce6d2e410ebb3447
log4j-jcl-2.0-rc2-javadoc.jar,51463b53e57ea92ef97095c11816c2b600d88d57
log4j-jcl-2.0-rc2-sources.jar,4cb9421aa80db5efad8e9ad1c1f1d2824ad7b8c7
log4j-jmx-gui-2.0-rc2.jar,a88cd0d99b487d565e30e43dcbbfecbdac25576d
log4j-jmx-gui-2.0-rc2-javadoc.jar,a90e1c4a919127817870ae2f52b8a5eddc061a25
log4j-jmx-gui-2.0-rc2-sources.jar,93a000ba122aa7f365fd6ba261172a07a57119db
log4j-nosql-2.0-rc2.jar,24b78bd4cbb0be6e5bd7439895ea2d00ecfbfad5
log4j-nosql-2.0-rc2-javadoc.jar,9cd9457282c82ca857b078f116dd5411837563f9
log4j-nosql-2.0-rc2-sources.jar,217bfbcf09fcd71c6ef6dac92c21e0da85bb3d67
log4j-slf4j-impl-2.0-rc2.jar,d5675f56756ff926c0deeb52ae3f87d97b56393f
log4j-slf4j-impl-2.0-rc2-javadoc.jar,3adf6b805b070bfea83f85be074b0f29101836c4
log4j-slf4j-impl-2.0-rc2-sources.jar,d5c79fb21fdce750ad4985725b919ee2b54e89ce
log4j-taglib-2.0-rc2.jar,3879e04bc63b027f1bc67fe78dc5767d5e67b899
log4j-taglib-2.0-rc2-javadoc.jar,e1de2b3c26a2be7794e29b267491be399b2bfa4a
log4j-taglib-2.0-rc2-sources.jar,f6b611f74dde61bd241349f0b944bce64270385c
log4j-to-slf4j-2.0-rc2.jar,c58a1dfe3fbfef7c753623baee64a9e9f91e45d3
log4j-to-slf4j-2.0-rc2-javadoc.jar,5018bf8e3ae9d94eea85bc97027b2542a958d85c
log4j-to-slf4j-2.0-rc2-sources.jar,3a396a3af554c1aa8f39b1977b911df90952d20d
log4j-web-2.0-rc2.jar,e8e887a413a34acd1042e068019ff66fb8a4b8ec
log4j-web-2.0-rc2-javadoc.jar,13d9f4ef3c2711a8171c3bd0875073b38e2ffbcc
log4j-web-2.0-rc2-sources.jar,e4b125b53ada7628eeae57d7d06d0ce09a3b8a1f
log4j-1.2-api-2.10.0.jar,51a1908eefb2d168bb8e4d40b5b43603d6314084
log4j-1.2-api-2.10.0-javadoc.jar,791311b9d130494cd73f4935f46a26dd86ef9575
log4j-1.2-api-2.10.0-sources.jar,11050ab4f2740a8833d67bb42d27bef37f4c7143
log4j-api-2.10.0.jar,dc5986adca86238b13099cd0376327e476340c43
log4j-api-2.10.0-javadoc.jar,6dfbc5ca794b2faf9df6d8685f59eb7862ed044c
log4j-api-2.10.0-sources.jar,44ac9b6f87d079b61a1b3073a241d19abcfab852
log4j-appserver-2.10.0.jar,5a57caa3da5d1fb202222ce5fc15b5b1a49cf19f
log4j-appserver-2.10.0-javadoc.jar,c9df87c639432dfd60af48ebce2bd4bad790753a
log4j-appserver-2.10.0-sources.jar,85e087a1877161c357696d96c03b515ec9e1a09a
log4j-cassandra-2.10.0.jar,deada2c2cd921461004d4592dd76d816c8ac4cf0
log4j-cassandra-2.10.0-javadoc.jar,287aa275af5ffc9c43a6e40b34781bcebbbf4c66
log4j-cassandra-2.10.0-sources.jar,f2c06c39caa205d3a94be6c012e26a71968354e6
log4j-core-2.10.0.jar,989bbd2b84eba4b88a4b2a889393fac5b297e1df
log4j-core-2.10.0-javadoc.jar,c0c42c147695c2203acc9e0cc6668f1059cd7506
log4j-core-2.10.0-sources.jar,c352a59254a0935c829a2aaa531b9fc478e65b67
log4j-core-2.10.0-tests.jar,f36835e2634b68695a1fe87f36fc7817f4ff789f
log4j-couchdb-2.10.0.jar,bc2ab8368fbf0cfb382298052ba6dfa40772e9fe
log4j-couchdb-2.10.0-javadoc.jar,075dcf0df25223b8df732b2c78316c7e386cd748
log4j-couchdb-2.10.0-sources.jar,63a634b70fe72d986cc9c76962ae139414237920
log4j-flume-ng-2.10.0.jar,7f1bbe6b09793cea38508a69482d39f1fb17b7d4
log4j-flume-ng-2.10.0-javadoc.jar,43ce7b185257fab3536c5214d1a464bb7b4eaaa3
log4j-flume-ng-2.10.0-sources.jar,bba7f99c0cf627ebec84ee3544abf28f144c9882
log4j-iostreams-2.10.0.jar,7fa1339b507ee15616adb3a64b603357951da520
log4j-iostreams-2.10.0-javadoc.jar,7e8205754e8c8c6820681a710fedce3587b70dfd
log4j-iostreams-2.10.0-sources.jar,3520079599bd944398ac856a65155617f5f708ef
log4j-jcl-2.10.0.jar,bcb954ab000878501c3f55d25211f8a547d0e565
log4j-jcl-2.10.0-javadoc.jar,b7e42c321540831aaa1338eaa6d6e93c40d49522
log4j-jcl-2.10.0-sources.jar,eb25abe203986ed68f9bb8ee9b6a92d349ef2394
log4j-jmx-gui-2.10.0.jar,ff04e49a49a0c70294fb0b1dee4191bb758376e2
log4j-jmx-gui-2.10.0-javadoc.jar,635d5a46445a884916e1030108c1b4e222769173
log4j-jmx-gui-2.10.0-sources.jar,f44fe753bf0c32b6b58686caf7a53f87d604a6b3
log4j-jul-2.10.0.jar,7662acea5db218bec7cb8531fa482bb5df52a45d
log4j-jul-2.10.0-javadoc.jar,f01001d53ea7de33fc2e73877a18610d7348accd
log4j-jul-2.10.0-sources.jar,1cf82816a8b7b1b2cb3faab09f8d31ce0c180b9f
log4j-liquibase-2.10.0.jar,03b276c723889b5ab2ada772a7eae47b05e0d4b6
log4j-liquibase-2.10.0-javadoc.jar,01d468172381db31e19cbe2dadccfbe34fe65e80
log4j-liquibase-2.10.0-sources.jar,79c1192c15494b693eb5ad700d0c76c87c13dbe9
log4j-mongodb-2.10.0.jar,05bc7c35e662caf1512ea8661469c30aeb294488
log4j-mongodb-2.10.0-javadoc.jar,76827aab544c8c7adf58a40544834138489473e0
log4j-mongodb-2.10.0-sources.jar,5ebbd585a13fae6a9f41afdf89e77fba120c4112
log4j-slf4j-impl-2.10.0.jar,7f25b0bcde577af4d92bd4ec2d335a74ca2da240
log4j-slf4j-impl-2.10.0-javadoc.jar,5b294728b2fe6a61d535b12db5cf7e5c2dd739b6
log4j-slf4j-impl-2.10.0-sources.jar,b37e2526b16a9491d41cf0172a92b447f25a3ee6
log4j-taglib-2.10.0.jar,72b89effe998b4c06cb903139efaf7a43788902b
log4j-taglib-2.10.0-javadoc.jar,f7ae0f1609d17808071c33eb2f2f1a27951dd960
log4j-taglib-2.10.0-sources.jar,31d90b2848e7ac76f271b9bf6be48add1ae6e080
log4j-to-slf4j-2.10.0.jar,ff043a55888a04e3d88b0cbda6bd38fe7ccebfc9
log4j-to-slf4j-2.10.0-javadoc.jar,f30a42ac91f14127c2129973fb7893f06d47e7a5
log4j-to-slf4j-2.10.0-sources.jar,ae384d4caac424b8b45b91efe3e32a4902f4e888
log4j-web-2.10.0.jar,63f601c8dacd1f871b50a2bb4c5368af9201b6e6
log4j-web-2.10.0-javadoc.jar,b5ac847e512d61fcc6720d141f8e07ab516e7c7e
log4j-web-2.10.0-sources.jar,a7381c777f20aaf6a5b6c8357bb549c3d11f6460
log4j-1.2-api-2.11.0.jar,94d619e4e53f4067f099341a4f236c56a39d9dcc
log4j-1.2-api-2.11.0-javadoc.jar,063f5e809052b55209a0acddeec8850be4b83a7c
log4j-1.2-api-2.11.0-sources.jar,f047b114d8f4227840e8d7c9e6b5f7b970ae1d6c
log4j-api-2.11.0.jar,8eeca581643230fcf81c90b025b325b0457665a7
log4j-api-2.11.0-javadoc.jar,d408a49c298bc7140a637a98284b18f0a6549d35
log4j-api-2.11.0-sources.jar,0417e7590917b9bec657dbafd80925fd83b87269
log4j-appserver-2.11.0.jar,f008d59ec6e8529855d082d6abed6f9439ba50f4
log4j-appserver-2.11.0-javadoc.jar,352bfd388abc4f1fa4145b168c0c7c99eca14a79
log4j-appserver-2.11.0-sources.jar,70b63984c2269734dc8cdd557c76ff3fef2e7ed0
log4j-cassandra-2.11.0.jar,a1c5f4686885e0529d0876d38c15ae11f137df37
log4j-cassandra-2.11.0-javadoc.jar,d3b4d07cdb7c172a6fcc27ba0093d2abfe05709c
log4j-cassandra-2.11.0-sources.jar,c2f793fcfa470046513240b024815abe49be6667
log4j-core-2.11.0.jar,3b1c23b9117786e23cc3be6224b484d77c50c1f2
log4j-core-2.11.0-javadoc.jar,3ee9802cca75d94ee69e395c5047ad71095e5ef7
log4j-core-2.11.0-sources.jar,5dc1755a499997f083377a6c24829ba7febd1bf1
log4j-core-2.11.0-tests.jar,f88d071cfb17cb5e838f8edeb43ae175d61e2e50
log4j-couchdb-2.11.0.jar,99f1e3b584256da895f1251915efb1eb465fa524
log4j-couchdb-2.11.0-javadoc.jar,2553474463daef29f492114daa994b6be0942e7b
log4j-couchdb-2.11.0-sources.jar,d44a3894e986e7df7a053c92130164a0710bb26e
log4j-flume-ng-2.11.0.jar,b6fe678b1c14d52ae6599e674cd51c367b731b70
log4j-flume-ng-2.11.0-javadoc.jar,39a29de291a30f1b33562b40cea7b49b8bf69dc7
log4j-flume-ng-2.11.0-sources.jar,2ca5306ea3afdbc97b1a3f5fdc8125caaae0909f
log4j-iostreams-2.11.0.jar,a9a418bc0b6a7c5c6e8c1498edcb10c676c54ed2
log4j-iostreams-2.11.0-javadoc.jar,587f5be0508897ce54151758b87e217ad2d9828f
log4j-iostreams-2.11.0-sources.jar,ce7728d4a3d91a42a10c6e865fdf29fe2efc3be9
log4j-jcl-2.11.0.jar,fd448853e2a6f0d607b67c39dff78cfbcac7efa0
log4j-jcl-2.11.0-javadoc.jar,fb5060da318e8ae47bb5d285130c7a440c368c2c
log4j-jcl-2.11.0-sources.jar,50ba0448c513c709d7cbfb8e63e4915b133d99b9
log4j-jdbc-dbcp2-2.11.0.jar,6501cc2070461d532c5aa330e234f72cc59b9732
log4j-jdbc-dbcp2-2.11.0-javadoc.jar,d6098b44e8ef1af26b5d6253767e9982782a6830
log4j-jdbc-dbcp2-2.11.0-sources.jar,8d26b3b51608ce8ff7512f2b9a2d8e22a436325b
log4j-jmx-gui-2.11.0.jar,0d477fbb780cead8d72a23a22f649b03019a6e3d
log4j-jmx-gui-2.11.0-javadoc.jar,ff9be0aca3602adc02a5f689e0b12913a84001fa
log4j-jmx-gui-2.11.0-sources.jar,51fdd9fdd1fb880b1f19ac28179bbbcc08b6ae8d
log4j-jpa-2.11.0.jar,2a85e06fd7d8d92d8dc218424755dcef4708bb9a
log4j-jpa-2.11.0-javadoc.jar,6d080914974adc949df0270b12c3fccd12298d01
log4j-jpa-2.11.0-sources.jar,68966d9d6e9c1865524d6d2ddd5b6a189d414c3e
log4j-jul-2.11.0.jar,83e5c69c157bdff8abe44fe924499ebc770295af
log4j-jul-2.11.0-javadoc.jar,02fee86d4fb18f1ae875bdd9622104341d01c7be
log4j-jul-2.11.0-sources.jar,e7139c6c1450818098fed78a4ee2c516de8ba412
log4j-liquibase-2.11.0.jar,45bbba575f145b75870327503a5c35acb0c2c2c4
log4j-liquibase-2.11.0-javadoc.jar,25302886d3cbb733eeda1f618842cfb792eb74ce
log4j-liquibase-2.11.0-sources.jar,0740bf0d534e4e300d93bc2dc113f1e9d675f1cf
log4j-mongodb2-2.11.0.jar,8a123dbaca79203ad6efa0290f5ad68ccee54b09
log4j-mongodb2-2.11.0-javadoc.jar,3780a36bb25fa81ef23e4ef901a8ecde792def2e
log4j-mongodb2-2.11.0-sources.jar,894adfc6e8f3a26f4c9277460dbe9cebff982701
